Orthogroup	Mcap.protein	Pocillopora_acuta_protein
OG0013867	augustus.g63630.t1	g6881
OG0013868	augustus.g63631.t1	g6882
OG0013869	augustus.g63633.t1	g6883
OG0013870	augustus.g63649.t1	g61410
OG0013871	augustus.g63655.t1	g61391
OG0013872	augustus.g63658.t1	g61390
OG0013873	augustus.g6366.t1	g18760
OG0013874	augustus.g6367.t1	g18758
OG0013875	augustus.g63676.t1	g46186
OG0013876	augustus.g6368.t1	g18755
OG0013877	augustus.g6370.t1	g18753
OG0013878	augustus.g6371.t1	g18749
OG0013879	augustus.g6372.t1	g61797
OG0013880	augustus.g63762.t1	g40324
OG0013881	augustus.g63767.t1	g20139
OG0013882	augustus.g63777.t1	g8171
OG0013883	augustus.g63789.t1	g13140
OG0013884	augustus.g63790.t1	g13141
OG0013885	augustus.g63791.t1	g13144
OG0013886	augustus.g63792.t1	g13147
OG0013887	augustus.g63793.t1	g13148
OG0013888	augustus.g63801.t1	g13150
OG0013889	augustus.g63803.t1	g13153
OG0013890	augustus.g63825.t1	g64007
OG0013891	augustus.g63833.t1	g34348
OG0013892	augustus.g63838.t1	g2701
OG0013893	augustus.g63839.t1	g47041
OG0013894	augustus.g63841.t1	g47042
OG0013895	augustus.g63846.t1	g47043
OG0013896	augustus.g63881.t1	g14323
OG0013897	augustus.g63882.t1	g14324
OG0013898	augustus.g63883.t1	g14325
OG0013899	augustus.g63887.t1	g5944
OG0013900	augustus.g63889.t1	g14329
OG0013901	augustus.g63891.t1	g14331
OG0013902	augustus.g63949.t1	g39274
OG0013903	augustus.g6395.t1	g40788
OG0013904	augustus.g63950.t1	g39277
OG0013905	augustus.g63961.t1	g62109
OG0013906	augustus.g6397.t1	g22003
OG0013907	augustus.g63978.t1	g57574
OG0013908	augustus.g64025.t1	g50789
OG0013909	augustus.g6405.t1	g21999
OG0013910	augustus.g64050.t1	g16579
OG0013911	augustus.g64051.t1	g59844
OG0013912	augustus.g64052.t1	g59842
OG0013913	augustus.g64054.t1	g16603
OG0013914	augustus.g64056.t1	g16600
OG0013915	augustus.g64057.t1	g16594
OG0013916	augustus.g6406.t1	g21998
OG0013917	augustus.g64061.t1	g16590
OG0013918	augustus.g64062.t1	g16587
OG0013919	augustus.g64065.t1	g53169
OG0013920	augustus.g64066.t1	g16586
OG0013921	augustus.g64074.t1	g52209
OG0013922	augustus.g64075.t1	g52210
OG0013923	augustus.g64078.t1	g31857
OG0013924	augustus.g64080.t1	g31852
OG0013925	augustus.g64081.t1	g31849
OG0013926	augustus.g64084.t1	g8480
OG0013927	augustus.g64085.t1	g8474
OG0013928	augustus.g64086.t1	g8468
OG0013929	augustus.g64087.t1	g8462
OG0013930	augustus.g64088.t1	g8460
OG0013931	augustus.g64089.t1	g8456
OG0013932	augustus.g6409.t1	g21994
OG0013933	augustus.g64094.t1	g54154
OG0013934	augustus.g6410.t1	g21993
OG0013935	augustus.g6411.t1	g21992
OG0013936	augustus.g6412.t1	g2513
OG0013937	augustus.g64135.t1	g44676
OG0013938	augustus.g64138.t1	g20749
OG0013939	augustus.g64144.t1	g39259
OG0013940	augustus.g64187.t1	g51099
OG0013941	augustus.g64208.t1	g63878
OG0013942	augustus.g64234.t1	g19830
OG0013943	augustus.g64238.t1	g18633
OG0013944	augustus.g64247.t1	g64548
OG0013945	augustus.g64261.t1	g29296
OG0013946	augustus.g64262.t1	g29297
OG0013947	augustus.g64270.t1	g56413
OG0013948	augustus.g64286.t1	g19039
OG0013949	augustus.g64287.t1	g19035
OG0013950	augustus.g64300.t1	g8363
OG0013951	augustus.g64311.t1	g27763
OG0013952	augustus.g64312.t1	g34179
OG0013953	augustus.g64313.t1	g34231
OG0013954	augustus.g64314.t1	g34230
OG0013955	augustus.g64315.t1	g34224
OG0013956	augustus.g64316.t1	g34223
OG0013957	augustus.g64321.t1	g34169
OG0013958	augustus.g64326.t1	g34170
OG0013959	augustus.g64351.t1	g45806
OG0013960	augustus.g64352.t1	g45805
OG0013961	augustus.g64353.t1	g43422
OG0013962	augustus.g64354.t1	g45808
OG0013963	augustus.g64357.t1	g45809
OG0013964	augustus.g64358.t1	g45811
OG0013965	augustus.g64367.t1	g45814
OG0013966	augustus.g64368.t1	g45815
OG0013967	augustus.g64400.t1	g58498
OG0013968	augustus.g64403.t1	g16401
OG0013969	augustus.g64404.t1	g16402
OG0013970	augustus.g64405.t1	g16407
OG0013971	augustus.g64406.t1	g16409
OG0013972	augustus.g64407.t1	g16410
OG0013973	augustus.g64409.t1	g14545
OG0013974	augustus.g64411.t1	g14544
OG0013975	augustus.g64414.t1	g14540
OG0013976	augustus.g64415.t1	g14533
OG0013977	augustus.g64416.t1	g14532
OG0013978	augustus.g6442.t1	g38238
OG0013979	augustus.g64423.t1	g14518
OG0013980	augustus.g64426.t1	g14516
OG0013981	augustus.g64427.t1	g14512
OG0013982	augustus.g64429.t1	g64095
OG0013983	augustus.g64430.t1	g59895
OG0013984	augustus.g64432.t1	g64094
OG0013985	augustus.g64461.t1	g59896
OG0013986	augustus.g64463.t1	g44998
OG0013987	augustus.g64464.t1	g44996
OG0013988	augustus.g64467.t1	g50438
OG0013989	augustus.g64472.t1	g39920
OG0013990	augustus.g64473.t1	g6326
OG0013991	augustus.g64474.t1	g6331
OG0013992	augustus.g64475.t1	g6330
OG0013993	augustus.g64476.t1	g6329
OG0013994	augustus.g64477.t1	g6328
OG0013995	augustus.g6448.t1	g38220
OG0013996	augustus.g64481.t1	g25122
OG0013997	augustus.g64482.t1	g25126
OG0013998	augustus.g64483.t1	g25127
OG0013999	augustus.g64487.t1	g44738
OG0014000	augustus.g64488.t1	g44736
OG0014001	augustus.g64489.t1	g44735
OG0014002	augustus.g64490.t1	g44731
OG0014003	augustus.g64491.t1	g44727
OG0014004	augustus.g64493.t1	g44725
OG0014005	augustus.g64508.t1	g25153
OG0014006	augustus.g64511.t1	g50050
OG0014007	augustus.g6452.t1	g26172
OG0014008	augustus.g6453.t1	g26171
OG0014009	augustus.g6456.t1	g26169
OG0014010	augustus.g64569.t1	g36504
OG0014011	augustus.g6457.t1	g10559
OG0014012	augustus.g64594.t1	g19269
OG0014013	augustus.g64607.t1	g34879
OG0014014	augustus.g64608.t1	g34884
OG0014015	augustus.g64609.t1	g34888
OG0014016	augustus.g64610.t1	g34891
OG0014017	augustus.g64613.t1	g34901
OG0014018	augustus.g64614.t1	g34902
OG0014019	augustus.g64617.t1	g34906
OG0014020	augustus.g64626.t1	g55841
OG0014021	augustus.g64652.t1	g12539
OG0014022	augustus.g64653.t1	g57543
OG0014023	augustus.g64672.t1	g28383
OG0014024	augustus.g64721.t1	g48173
OG0014025	augustus.g64731.t1	g26123
OG0014026	augustus.g64733.t1	g26122
OG0014027	augustus.g64748.t1	g5853
OG0014028	augustus.g64750.t1	g15471
OG0014029	augustus.g64751.t1	g15470
OG0014030	augustus.g64754.t1	g15460
OG0014031	augustus.g64755.t1	g15459
OG0014032	augustus.g64760.t1	g15456
OG0014033	augustus.g64763.t1	g15452
OG0014034	augustus.g64765.t1	g15449
OG0014035	augustus.g64766.t1	g15447
OG0014036	augustus.g64793.t1	g41737
OG0014037	augustus.g64805.t1	g4862
OG0014038	augustus.g64806.t1	g293
OG0014039	augustus.g64808.t1	g287
OG0014040	augustus.g64809.t1	g286
OG0014041	augustus.g6484.t1	g50753
OG0014042	augustus.g64889.t1	g62791
OG0014043	augustus.g64899.t1	g5984
OG0014044	augustus.g64911.t1	g53625
OG0014045	augustus.g64933.t1	g17056
OG0014046	augustus.g64934.t1	g17053
OG0014047	augustus.g64935.t1	g17054
OG0014048	augustus.g64944.t1	g17063
OG0014049	augustus.g64949.t1	g33806
OG0014050	augustus.g64965.t1	g32394
OG0014051	augustus.g64996.t1	g58711
OG0014052	augustus.g65012.t1	g66
OG0014053	augustus.g65045.t1	g48515
OG0014054	augustus.g65046.t1	g48508
OG0014055	augustus.g65053.t1	g48551
OG0014056	augustus.g65054.t1	g48553
OG0014057	augustus.g65055.t1	g21781
OG0014058	augustus.g65056.t1	g21779
OG0014059	augustus.g65062.t1	g61106
OG0014060	augustus.g65069.t1	g61098
OG0014061	augustus.g65073.t1	g28127
OG0014062	augustus.g65075.t1	g28115
OG0014063	augustus.g65077.t1	g28109
OG0014064	augustus.g65078.t1	g28105
OG0014065	augustus.g65079.t1	g28100
OG0014066	augustus.g65080.t1	g28098
OG0014067	augustus.g65081.t1	g28096
OG0014068	augustus.g65102.t1	g3168
OG0014069	augustus.g65169.t1	g31158
OG0014070	augustus.g65199.t1	g44669
OG0014071	augustus.g65279.t1	g48602
OG0014072	augustus.g65302.t1	g30499
OG0014073	augustus.g65309.t1	g7981
OG0014074	augustus.g65310.t1	g5752
OG0014075	augustus.g65311.t1	g5753
OG0014076	augustus.g65328.t1	g36302
OG0014077	augustus.g65329.t1	g839
OG0014078	augustus.g65345.t1	g33459
OG0014079	augustus.g65350.t1	g795
OG0014080	augustus.g65361.t1	g36416
OG0014081	augustus.g65408.t1	g33055
OG0014082	augustus.g65409.t1	g33053
OG0014083	augustus.g65410.t1	g33052
OG0014084	augustus.g65412.t1	g33048
OG0014085	augustus.g65421.t1	g25740
OG0014086	augustus.g65422.t1	g25741
OG0014087	augustus.g65425.t1	g25745
OG0014088	augustus.g65427.t1	g25752
OG0014089	augustus.g65434.t1	g46892
OG0014090	augustus.g65445.t1	g46250
OG0014091	augustus.g65446.t1	g46249
OG0014092	augustus.g65481.t1	g55006
OG0014093	augustus.g65482.t1	g55005
OG0014094	augustus.g65483.t1	g55002
OG0014095	augustus.g65484.t1	g55001
OG0014096	augustus.g65485.t1	g55000
OG0014097	augustus.g65486.t1	g54999
OG0014098	augustus.g65489.t1	g37689
OG0014099	augustus.g65494.t1	g36363
OG0014100	augustus.g65497.t1	g37687
OG0014101	augustus.g65498.t1	g37686
OG0014102	augustus.g655.t1	g16400
OG0014103	augustus.g65500.t1	g37685
OG0014104	augustus.g65505.t1	g23300
OG0014105	augustus.g65506.t1	g23307
OG0014106	augustus.g65528.t1	g23313
OG0014107	augustus.g65537.t1	g30796
OG0014108	augustus.g65545.t1	g14467
OG0014109	augustus.g6557.t1	g39434
OG0014110	augustus.g6558.t1	g39431
OG0014111	augustus.g65586.t1	g5802
OG0014112	augustus.g6559.t1	g39430
OG0014113	augustus.g6562.t1	g39425
OG0014114	augustus.g65623.t1	g56875
OG0014115	augustus.g65624.t1	g33010
OG0014116	augustus.g6563.t1	g60845
OG0014117	augustus.g65676.t1	g53240
OG0014118	augustus.g65713.t1	g41024
OG0014119	augustus.g65716.t1	g49042
OG0014120	augustus.g65717.t1	g49043
OG0014121	augustus.g65722.t1	g60694
OG0014122	augustus.g65745.t1	g6818
OG0014123	augustus.g65746.t1	g6817
OG0014124	augustus.g65766.t1	g36508
OG0014125	augustus.g65806.t1	g18363
OG0014126	augustus.g65813.t1	g49336
OG0014127	augustus.g65817.t1	g49338
OG0014128	augustus.g65819.t1	g49339
OG0014129	augustus.g65825.t1	g49354
OG0014130	augustus.g65826.t1	g1833
OG0014131	augustus.g65827.t1	g1839
OG0014132	augustus.g65828.t1	g1840
OG0014133	augustus.g65829.t1	g1842
OG0014134	augustus.g65831.t1	g1843
OG0014135	augustus.g65833.t1	g1846
OG0014136	augustus.g65835.t1	g1849
OG0014137	augustus.g65880.t1	g26718
OG0014138	augustus.g65881.t1	g34133
OG0014139	augustus.g65886.t1	g26720
OG0014140	augustus.g65888.t1	g23016
OG0014141	augustus.g65890.t1	g47428
OG0014142	augustus.g65891.t1	g47434
OG0014143	augustus.g65901.t1	g37556
OG0014144	augustus.g65902.t1	g37558
OG0014145	augustus.g65904.t1	g60331
OG0014146	augustus.g65905.t1	g8066
OG0014147	augustus.g65907.t1	g7007
OG0014148	augustus.g65913.t1	g7010
OG0014149	augustus.g65936.t1	g60403
OG0014150	augustus.g65939.t1	g41520
OG0014151	augustus.g65956.t1	g63881
OG0014152	augustus.g65962.t1	g23020
OG0014153	augustus.g65966.t1	g37127
OG0014154	augustus.g65969.t1	g37128
OG0014155	augustus.g65970.t1	g37129
OG0014156	augustus.g65971.t1	g37169
OG0014157	augustus.g65972.t1	g37132
OG0014158	augustus.g65974.t1	g37135
OG0014159	augustus.g65975.t1	g37139
OG0014160	augustus.g660.t1	g16397
OG0014161	augustus.g66033.t1	g38271
OG0014162	augustus.g66085.t1	g2522
OG0014163	augustus.g66103.t1	g9113
OG0014164	augustus.g66105.t1	g9080
OG0014165	augustus.g66106.t1	g9086
OG0014166	augustus.g66109.t1	g9094
OG0014167	augustus.g66110.t1	g9060
OG0014168	augustus.g66111.t1	g9058
OG0014169	augustus.g66112.t1	g9057
OG0014170	augustus.g66161.t1	g7734
OG0014171	augustus.g66162.t1	g61542
OG0014172	augustus.g66163.t1	g57545
OG0014173	augustus.g66164.t1	g61537
OG0014174	augustus.g66169.t1	g26114
OG0014175	augustus.g66170.t1	g26116
OG0014176	augustus.g66171.t1	g26097
OG0014177	augustus.g66172.t1	g26095
OG0014178	augustus.g66173.t1	g26093
OG0014179	augustus.g66174.t1	g26092
OG0014180	augustus.g66176.t1	g26090
OG0014181	augustus.g66178.t1	g26086
OG0014182	augustus.g66179.t1	g26084
OG0014183	augustus.g66182.t1	g61827
OG0014184	augustus.g66183.t1	g61825
OG0014185	augustus.g66184.t1	g61818
OG0014186	augustus.g66188.t1	g9189
OG0014187	augustus.g66191.t1	g6152
OG0014188	augustus.g66192.t1	g6155
OG0014189	augustus.g66195.t1	g26058
OG0014190	augustus.g66196.t1	g26059
OG0014191	augustus.g66200.t1	g17946
OG0014192	augustus.g66238.t1	g54321
OG0014193	augustus.g66250.t1	g27777
OG0014194	augustus.g66252.t1	g63930
OG0014195	augustus.g66257.t1	g46758
OG0014196	augustus.g66262.t1	g46756
OG0014197	augustus.g66286.t1	g7099
OG0014198	augustus.g66325.t1	g23155
OG0014199	augustus.g66326.t1	g23160
OG0014200	augustus.g66330.t1	g23163
OG0014201	augustus.g66331.t1	g23164
OG0014202	augustus.g66352.t1	g57864
OG0014203	augustus.g66359.t1	g64211
OG0014204	augustus.g66360.t1	g64212
OG0014205	augustus.g66373.t1	g43462
OG0014206	augustus.g66385.t1	g63892
OG0014207	augustus.g66387.t1	g63887
OG0014208	augustus.g66388.t1	g63885
OG0014209	augustus.g66437.t1	g41578
OG0014210	augustus.g66445.t1	g3200
OG0014211	augustus.g66448.t1	g3153
OG0014212	augustus.g66449.t1	g30194
OG0014213	augustus.g66454.t1	g41740
OG0014214	augustus.g66460.t1	g37024
OG0014215	augustus.g66464.t1	g28723
OG0014216	augustus.g66471.t1	g28718
OG0014217	augustus.g66490.t1	g47697
OG0014218	augustus.g66493.t1	g52790
OG0014219	augustus.g66498.t1	g2895
OG0014220	augustus.g66500.t1	g2897
OG0014221	augustus.g66551.t1	g28483
OG0014222	augustus.g66556.t1	g25093
OG0014223	augustus.g66557.t1	g6295
OG0014224	augustus.g66558.t1	g6296
OG0014225	augustus.g66559.t1	g6297
OG0014226	augustus.g66560.t1	g6299
OG0014227	augustus.g66562.t1	g6300
OG0014228	augustus.g66563.t1	g6301
OG0014229	augustus.g66565.t1	g6303
OG0014230	augustus.g66566.t1	g6307
OG0014231	augustus.g66567.t1	g6310
OG0014232	augustus.g66568.t1	g6311
OG0014233	augustus.g66591.t1	g7820
OG0014234	augustus.g66594.t1	g7815
OG0014235	augustus.g66611.t1	g41963
OG0014236	augustus.g66612.t1	g41966
OG0014237	augustus.g66623.t1	g7081
OG0014238	augustus.g66628.t1	g6992
OG0014239	augustus.g66634.t1	g60448
OG0014240	augustus.g66636.t1	g60446
OG0014241	augustus.g66637.t1	g60444
OG0014242	augustus.g66645.t1	g60419
OG0014243	augustus.g66646.t1	g41571
OG0014244	augustus.g66647.t1	g41570
OG0014245	augustus.g66648.t1	g41567
OG0014246	augustus.g6666.t1	g22663
OG0014247	augustus.g6667.t1	g22661
OG0014248	augustus.g6668.t1	g22660
OG0014249	augustus.g66689.t1	g13657
OG0014250	augustus.g66690.t1	g13653
OG0014251	augustus.g66694.t1	g13650
OG0014252	augustus.g66695.t1	g13648
OG0014253	augustus.g6670.t1	g22655
OG0014254	augustus.g66703.t1	g33057
OG0014255	augustus.g66734.t1	g23197
OG0014256	augustus.g6674.t1	g22647
OG0014257	augustus.g6675.t1	g22644
OG0014258	augustus.g6676.t1	g22643
OG0014259	augustus.g6681.t1	g50915
OG0014260	augustus.g66858.t1	g56738
OG0014261	augustus.g66859.t1	g56737
OG0014262	augustus.g66863.t1	g56731
OG0014263	augustus.g66866.t1	g56725
OG0014264	augustus.g66867.t1	g24470
OG0014265	augustus.g66868.t1	g24469
OG0014266	augustus.g6687.t1	g57143
OG0014267	augustus.g66879.t1	g64387
OG0014268	augustus.g66880.t1	g64386
OG0014269	augustus.g66881.t1	g24265
OG0014270	augustus.g66882.t1	g55075
OG0014271	augustus.g66883.t1	g55076
OG0014272	augustus.g66892.t1	g17386
OG0014273	augustus.g66914.t1	g33173
OG0014274	augustus.g66915.t1	g33177
OG0014275	augustus.g66916.t1	g14637
OG0014276	augustus.g66917.t1	g14639
OG0014277	augustus.g66919.t1	g14642
OG0014278	augustus.g66920.t1	g14636
OG0014279	augustus.g66921.t1	g14632
OG0014280	augustus.g66922.t1	g14628
OG0014281	augustus.g66926.t1	g32255
OG0014282	augustus.g66928.t1	g32252
OG0014283	augustus.g66929.t1	g32250
OG0014284	augustus.g66930.t1	g32249
OG0014285	augustus.g66931.t1	g32248
OG0014286	augustus.g66932.t1	g32247
OG0014287	augustus.g66934.t1	g32242
OG0014288	augustus.g66935.t1	g32238
OG0014289	augustus.g66936.t1	g20389
OG0014290	augustus.g66937.t1	g20387
OG0014291	augustus.g66943.t1	g20376
OG0014292	augustus.g6695.t1	g6065
OG0014293	augustus.g66953.t1	g41637
OG0014294	augustus.g66956.t1	g41632
OG0014295	augustus.g66957.t1	g41613
OG0014296	augustus.g66958.t1	g41614
OG0014297	augustus.g6697.t1	g6063
OG0014298	augustus.g66983.t1	g972
OG0014299	augustus.g66984.t1	g30836
OG0014300	augustus.g67016.t1	g59573
OG0014301	augustus.g67017.t1	g51154
OG0014302	augustus.g67038.t1	g12538
OG0014303	augustus.g67044.t1	g20545
OG0014304	augustus.g67045.t1	g20546
OG0014305	augustus.g67046.t1	g20550
OG0014306	augustus.g67052.t1	g46765
OG0014307	augustus.g67075.t1	g26641
OG0014308	augustus.g67107.t1	g4854
OG0014309	augustus.g6711.t1	g22136
OG0014310	augustus.g67110.t1	g4843
OG0014311	augustus.g67111.t1	g4837
OG0014312	augustus.g67112.t1	g4833
OG0014313	augustus.g67119.t1	g11317
OG0014314	augustus.g67127.t1	g26624
OG0014315	augustus.g67128.t1	g21617
OG0014316	augustus.g67148.t1	g6537
OG0014317	augustus.g67151.t1	g6503
OG0014318	augustus.g67153.t1	g42546
OG0014319	augustus.g67155.t1	g42541
OG0014320	augustus.g67156.t1	g42539
OG0014321	augustus.g67158.t1	g54933
OG0014322	augustus.g67160.t1	g42536
OG0014323	augustus.g67161.t1	g42534
OG0014324	augustus.g67163.t1	g42533
OG0014325	augustus.g67172.t1	g42525
OG0014326	augustus.g67196.t1	g30774
OG0014327	augustus.g67197.t1	g10376
OG0014328	augustus.g67198.t1	g30772
OG0014329	augustus.g67201.t1	g30765
OG0014330	augustus.g67202.t1	g30764
OG0014331	augustus.g67225.t1	g47441
OG0014332	augustus.g67235.t1	g10064
OG0014333	augustus.g67240.t1	g10056
OG0014334	augustus.g67241.t1	g10053
OG0014335	augustus.g67242.t1	g10052
OG0014336	augustus.g67245.t1	g10050
OG0014337	augustus.g67246.t1	g10044
OG0014338	augustus.g67247.t1	g10043
OG0014339	augustus.g67248.t1	g50119
OG0014340	augustus.g67254.t1	g11068
OG0014341	augustus.g67255.t1	g11070
OG0014342	augustus.g67260.t1	g47951
OG0014343	augustus.g67285.t1	g11075
OG0014344	augustus.g67288.t1, augustus.g9542.t1	
OG0014345	augustus.g67292.t1	g11076
OG0014346	augustus.g67295.t1	g22926
OG0014347	augustus.g67296.t1	g22919
OG0014348	augustus.g67297.t1	g22923
OG0014349	augustus.g67304.t1	g31986
OG0014350	augustus.g67308.t1, augustus.g71448.t1	
OG0014351	augustus.g67317.t1	g25357
OG0014352	augustus.g67328.t1	g3918
OG0014353	augustus.g67342.t1	g2635
OG0014354	augustus.g67343.t1	g2634
OG0014355	augustus.g67345.t1	g2630
OG0014356	augustus.g67348.t1	g2532
OG0014357	augustus.g67353.t1	g2547
OG0014358	augustus.g67354.t1	g2549
OG0014359	augustus.g67355.t1	g2551
OG0014360	augustus.g67356.t1	g2552
OG0014361	augustus.g67357.t1	g2556
OG0014362	augustus.g67359.t1	g2568
OG0014363	augustus.g6736.t1	g9591
OG0014364	augustus.g67360.t1	g2569
OG0014365	augustus.g67361.t1	g2573
OG0014366	augustus.g67362.t1	g2574
OG0014367	augustus.g67368.t1	g2581
OG0014368	augustus.g67369.t1	g2582
OG0014369	augustus.g6737.t1	g9592
OG0014370	augustus.g67370.t1	g2583
OG0014371	augustus.g67371.t1	g2589
OG0014372	augustus.g6738.t1	g9593
OG0014373	augustus.g67398.t1	g714
OG0014374	augustus.g67404.t1	g51312
OG0014375	augustus.g67435.t1	g10491
OG0014376	augustus.g67439.t1	g10500
OG0014377	augustus.g6744.t1	g7582
OG0014378	augustus.g67442.t1	g10502
OG0014379	augustus.g67445.t1	g10517
OG0014380	augustus.g67447.t1	g10524
OG0014381	augustus.g67448.t1	g39786
OG0014382	augustus.g67449.t1	g3834
OG0014383	augustus.g6745.t1	g7581
OG0014384	augustus.g67450.t1	g3838
OG0014385	augustus.g67451.t1	g3843
OG0014386	augustus.g67454.t1	g3848
OG0014387	augustus.g6746.t1	g7575
OG0014388	augustus.g67476.t1	g59884
OG0014389	augustus.g6749.t1	g7574
OG0014390	augustus.g67497.t1	g6543
OG0014391	augustus.g67498.t1	g6549
OG0014392	augustus.g67501.t1	g61768
OG0014393	augustus.g67506.t1	g26607
OG0014394	augustus.g6751.t1	g7573
OG0014395	augustus.g6752.t1	g7572
OG0014396	augustus.g67534.t1	g14953
OG0014397	augustus.g67537.t1	g14963
OG0014398	augustus.g6758.t1	g50067
OG0014399	augustus.g67590.t1	g3798
OG0014400	augustus.g67605.t1	g58189
OG0014401	augustus.g67629.t1	g20876
OG0014402	augustus.g67630.t1	g20878
OG0014403	augustus.g67636.t1	g20886
OG0014404	augustus.g67637.t1	g20887
OG0014405	augustus.g67638.t1	g32041
OG0014406	augustus.g67641.t1	g32054
OG0014407	augustus.g67642.t1	g32058
OG0014408	augustus.g67643.t1	g32059
OG0014409	augustus.g67644.t1	g50770
OG0014410	augustus.g67647.t1	g32187
OG0014411	augustus.g67648.t1	g32189
OG0014412	augustus.g67650.t1	g32188
OG0014413	augustus.g67656.t1	g32129
OG0014414	augustus.g67658.t1	g56674
OG0014415	augustus.g67659.t1	g9127
OG0014416	augustus.g6766.t1	g45911
OG0014417	augustus.g6768.t1	g14829
OG0014418	augustus.g6770.t1	g14827
OG0014419	augustus.g67714.t1	g21367
OG0014420	augustus.g67718.t1	g23186
OG0014421	augustus.g67728.t1	g24695
OG0014422	augustus.g67731.t1	g64510
OG0014423	augustus.g67732.t1	g64509
OG0014424	augustus.g67733.t1	g64507
OG0014425	augustus.g67734.t1	g64506
OG0014426	augustus.g67736.t1	g64501
