	WGBS_1	WGBS_2	WGBS_3	MBDBS_1	MBDBS_2	MBDBS_3	RRBS_1	RRBS_2	RRBS_3
540:262580-262582	5.882353	0	5.263158	0	20	0	13.897281	5.504587	12.981744
55:773253-773255	5.882353	0	0	0	0	0	18.75	0	0
55:896111-896113	50	100	85.714286	89.655172	83.333333	87.5	100	85.416667	95.238095
55:896123-896125	55.555556	100	100	100	100	85.714286	100	100	95.238095
55:896132-896134	44.444444	60	100	72.413793	100	88.888889	95.081967	66.666667	95.3125
55:896168-896170	62.5	55.555556	100	79.310345	78.571429	92.307692	88.52459	91.489362	94.029851
55:896173-896175	50	55.555556	85.714286	75	78.571429	100	96.721311	43.75	86.764706
55:896179-896181	42.857143	66.666667	85.714286	75	87.5	91.666667	93.220339	63.043478	88.235294
55:896188-896190	62.5	88.888889	100	85.714286	93.75	100	94.827586	88.888889	94.029851
55:896205-896207	71.428571	81.818182	100	82.857143	87.5	100	96.428571	85.416667	95.522388
55:896208-896210	71.428571	90.909091	87.5	97.142857	87.5	100	96.551724	93.617021	96.969697
55:896216-896218	66.666667	90.909091	100	94.117647	93.333333	76.923077	93.103448	89.583333	100
55:896221-896223	62.5	81.818182	100	91.176471	92.857143	100	93.220339	85.106383	98.529412
55:896232-896234	87.5	83.333333	100	96.875	92.857143	100	95	95.744681	89.705882
558:501672-501674	0.56926	1.814059	0.501002	1.923077	0.552486	0.649351	1.369863	0	25
558:501693-501695	1.123596	1.746725	0.749064	0.346021	1.030928	1.724138	0	0	27.272727
558:501697-501699	0.353357	0.627615	0.457038	2.302632	0	2.824859	0	0	16.666667
558:501760-501762	0.940439	0.952381	0.959233	0.549451	0.442478	0.980392	0	0	8.695652
558:501822-501824	1.246883	0.589971	0.902062	0.938967	0.746269	0	3.125	0	3.846154
558:501843-501845	4.405286	4.278075	4.893617	4.545455	1.234568	1.515152	1.923077	0	0
558:501847-501849	3.125	3.067485	2.457002	3.418803	0	0	2.912621	0	12.5
558:501908-501910	0	1.265823	2.040816	0	4.651163	0	1.333333	0	12.5
558:501970-501972	1.612903	1.415094	0.372439	0	1.265823	1.333333	0	0	0
558:501991-501993	1.244813	0.947867	0.919118	0.613497	0	1.388889	0	0	0
558:501995-501997	1.176471	1.932367	0.366972	0	0	0	0	0	0
578:216626-216628	0	7.692308	0	0	0	0	0	0	1.142857
578:216632-216634	0	6.896552	4.347826	11.111111	0	0	1.746725	1.785714	0.571429
578:216659-216661	20	3.846154	0	5.555556	0	0	5.714286	3.960396	8.270677
578:309217-309219	0	10.526316	9.090909	5.882353	0	0	1.672862	0.255754	1.276102
578:349516-349518	0	9.090909	0	0	0	0	0	0	0
586:438359-438361	8.333333	10.526316	0	0	20	0	2.922387	3.230654	4.200988
586:438364-438366	4.081633	5.263158	1.5625	14.285714	0	0	2.21257	3.313253	3.869587
586:438422-438424	0	2.564103	1.111111	0	18.181818	0	0.612912	0.828937	0.928074
586:438455-438457	5.660377	0	1.265823	0	0	0	2.685838	1.577761	2.651515
586:438462-438464	4.081633	0	2.666667	0	0	0	1.909438	0.75643	1.817881
586:438489-438491	7.5	0	1.851852	0	0	0	1.579306	1.052632	1.388659
586:438738-438740	0	25	11.538462	0	0	40	3.300733	2.102102	4.667656
586:438746-438748	5.555556	12.5	6.896552	0	0	20	2.053025	2.178813	3.251362
586:438749-438751	0	11.111111	0	0	0	0	1.344926	2.027027	2.093637
586:443883-443885	0	2.941176	1.724138	0	0	0	0	0	0
586:443913-443915	0	0	1.538462	0	0	0	0	0	0
586:443934-443936	4.761905	3.508772	6.25	4	2.857143	0	0	0	0
586:443951-443953	4.8	2.197802	3.954802	1.851852	1.470588	3.921569	0	0	0
586:444020-444022	0.729927	0	2.083333	0	2.666667	0	0	0	0
586:444038-444040	1.459854	1.041667	1.554404	3.448276	2.666667	3.846154	0	0	10
586:444044-444046	0	0	0.518135	0	1.315789	0	0	0	0
589:126-128	0	0	0	5.263158	0	0	0	0	12.5
589:188-190	0	5.263158	1.219512	0	0	0	0.316456	0.617284	0
589:209-211	0	0	0	0	0	7.142857	0.626959	0.609756	0
589:213-215	3.703704	0	0	0	0	0	0.3125	0	0
589:276-278	0	0	1.428571	3.571429	0	0	0.31746	0	10
589:338-340	0	0	0	0	0	0	3.26087	0	0
589:359-361	0	0	0	0	0	14.285714	0	0	0
589:363-365	5.555556	0	0	5.263158	0	0	0	0	0
589:14906-14908	0	7.142857	4.347826	0	0	0	2.857143	0	0
589:14968-14970	0	0	0	0	0	0	0	0	0
589:14989-14991	0	5.263158	3.333333	9.090909	0	0	2.12766	0	0
589:14993-14995	0	0	0	0	0	12.5	20.408163	16.129032	15.217391
589:15055-15057	6.666667	6.666667	2.702703	0	0	0	0	0	0
589:15117-15119	0	0	0	0	0	0	0	0	15.384615
589:15142-15144	0	0	1.219512	0	0	0	0	0	15.384615
589:15205-15207	0	0	0	0	0	0	0	0	40
599:6994-6996	30	9.090909	25	0	33.333333	40	42.207792	0.3125	39.097744
599:7088-7090	33.333333	32.142857	50	0	83.333333	42.857143	58.823529	18.691589	66.165414
599:7098-7100	37.5	9.090909	38.888889	11.111111	40	0	52.941176	13.084112	51.879699
6:606434-606436	0	0	0	0	0	0	0.727273	0	1.923077
6:954962-954964	72.727273	0	23.076923	77.777778	70	61.538462	2.222222	0	0.816327
6:1224782-1224784	0	10	0	0	0	0	2.947368	4.292929	2.950311
6:1224794-1224796	7.142857	0	0	0	0	0	0.793651	0	0.658762
6:1224804-1224806	0	0	0	0	0	0	0	0.454545	0.738552
6:1224818-1224820	0	0	0	0	0	0	0.396825	0.454545	1.317523
6:1224914-1224916	0	0	0	0	0	0	2.994012	2.888889	2.772467
6:1224926-1224928	0	0	0	0	0	0	0.254777	1.098901	0.795756
6:1224936-1224938	0	0	0	10	0	0	0.127389	0.512445	1.590457
6:1224949-1224951	0	0	0	0	0	0	0.409277	0.379363	0.905292
60:457567-457569	14.285714	0	12.5	0	0	0	0	0	1.694915
60:457598-457600	0	0	0	0	0	0	0	0	0
60:457614-457616	0	0	0	20	0	0	0	0	0
60:1173273-1173275	0	0	0	0	0	0	0.746269	0	0.582751
616:115202-115204	0	0	0	0	0	0	0.628931	0	0
627:372397-372399	16.666667	25	47.368421	60	0	83.333333	14.423077	9.52381	6.493506
637:92116-92118	0	0	0	11.111111	0	0	0	0	0
64:496289-496291	0	0	12.5	0	0	0	0	0.806452	1.449275
64:496305-496307	0	0	10.526316	0	0	0	0	2.5	3.921569
640:260690-260692	0	0	0	0	0	0	0	0	0
640:260698-260700	0	0	0	0	0	0	0	0	0
640:260703-260705	0	0	0	0	0	0	0	0	0
640:260743-260745	0	0	0	14.285714	0	0	0	0	0
640:260749-260751	0	0	0	16.666667	0	0	0	0	0
640:260755-260757	0	0	4.761905	0	0	0	0	0	0
640:262612-262614	0	0	0	0	0	0	5.405405	0	1.132075
640:262630-262632	0	0	0	0	0	0	0	0	1.503759
640:450871-450873	7.142857	0	0	0	0	0	0.258398	0.230415	1.273148
640:450911-450913	4.347826	0	0	0	0	0	0.344828	0	0
640:451413-451415	2.272727	0	7.272727	5.882353	9.090909	0	3.392706	2.378378	2.933333
640:451428-451430	0	0	0	0	0	0	0.416667	4.195804	2.077922
640:451446-451448	1.923077	0	0	0	0	0	1.046025	0	2.864583
640:451480-451482	1.219512	2.666667	0	9.375	0	0	0.208768	0	1.554404
640:451505-451507	2.439024	0	0	0	4.347826	0	0.416667	0	1.554404
640:451522-451524	2.702703	1.538462	0	4.545455	3.846154	0	0.625	0	1.813472
653:2241-2243	0	0	4.761905	0	0	0	3.503185	3.125	3.26087
653:2247-2249	0	0	4.761905	0	0	0	5.08744	5.803571	2.620087
653:2253-2255	0	0	9.090909	0	0	0	2.861685	4.932735	3.478261
653:2272-2274	4.444444	7.692308	2.777778	0	0	0	2.388535	0.44843	3.036876
653:2427-2429	0	0	4.166667	0	0	0	0.318979	0	0.869565
653:3892-3894	0	0	0	0	0	0	0	0	0
653:6894-6896	0	7.142857	11.111111	20	0	0	2.203857	3.921569	2.109705
653:6913-6915	6.25	0	6.666667	12.5	0	0	2.770083	0.990099	2.109705
653:7067-7069	0	0	0	14.285714	0	0	0.555556	0	0.847458
653:8592-8594	0	0	0	0	0	0	1.515152	0	0
653:444354-444356	0	0	0	0	0	10	20	0	0
653:444394-444396	0	0	10.25641	0	0	0	0	0	0
653:444405-444407	0	0	3.225806	0	0	0	0	0	0
653:445626-445628	4.166667	0	7.407407	5.263158	4.166667	13.333333	0	0	0
653:445677-445679	1.724138	3.846154	3.878116	1.834862	0.934579	2.352941	0	0	0
653:445692-445694	1.108033	1.694915	1.296296	0.628931	0.621118	0	0	5	0
653:445731-445733	2.702703	0.309598	3.092784	2.272727	3.614458	0.729927	11.764706	0	0
653:445742-445744	2.722772	1.246106	1.906412	3.314917	1.197605	0	11.764706	0	5
653:445805-445807	0.302115	0.390625	1.356589	0	0	0	11.764706	2.777778	6.451613
653:445817-445819	0.346021	0.900901	0.227273	1.515152	2.479339	1.851852	3.703704	0	0
653:445824-445826	2.409639	2.617801	2.798982	1.639344	2	4.444444	11.111111	0	0
653:445854-445856	0.52356	2.702703	0.340136	0	0	5.333333	3.846154	0	0
653:445895-445897	50	42.553191	45.16129	66.666667	75	61.111111	0	0	0
653:445905-445907	6	7.142857	6.17284	0	0	0	0	4	0
653:445920-445922	0	3.448276	2.777778	0	0	0	3.125	0	0
653:446033-446035	5.747126	8.421053	4.6875	0	0	0	5.128205	6.25	6.25
653:446045-446047	12.658228	10.25641	20	18.604651	11.111111	13.636364	0	0	0
653:446052-446054	7.8125	15.068493	17.293233	17.073171	17.241379	0	2.830189	0	1.351351
653:446081-446083	2.061856	0	1.081081	0	3.333333	3.571429	0	0	2.197802
653:446132-446134	2.054795	2.580645	2.205882	2.352941	0	4.081633	1.935484	3.409091	4.166667
653:446147-446149	1.069519	2.185792	2.389078	1.010101	1.351351	4.6875	1.875	1.098901	3.252033
653:446187-446189	5.617978	2.453988	3.202847	5.813953	4.83871	3.030303	4.375	3.26087	6.61157
653:446198-446200	3.278689	0.606061	4.545455	2.325581	3.076923	7.8125	3.821656	1.098901	5
653:446261-446263	1.973684	4.132231	1.195219	1.351351	3.225806	0	6	8.196721	7.563025
653:446273-446275	1.449275	1.136364	1.408451	3.030303	3.773585	0	0	0	0
653:446280-446282	3.875969	8.045977	6.103286	3.278689	6	5.405405	0	0	1.694915
653:446310-446312	0.847458	2.298851	1.666667	0	0	2.857143	0	0	3.448276
653:446361-446363	1.680672	2.307692	2.912621	1.098901	0	2.439024	0	0	3.174603
653:446376-446378	0.746269	0.735294	1.904762	2.083333	0	2.173913	0	0	3.389831
653:446416-446418	3.100775	3.731343	4.615385	2.272727	3.225806	6.976744	0	0	4.255319
653:446427-446429	3.225806	0	1.578947	1.149425	0	2.439024	0	0	0
653:446488-446490	3.125	4.166667	8.333333	16.666667	7.692308	7.692308	3.969754	3.532009	3.466205
653:446500-446502	8.333333	5.882353	4.444444	6.25	0	0	0.514139	0.47619	1.385042
653:446507-446509	7.142857	9.52381	10.416667	5.882353	0	9.090909	1.426719	0.504202	3.296703
653:446536-446538	0	0	0	0	9.090909	11.111111	1.105651	0.623053	0.961538
653:446587-446589	1.754386	5.769231	3.571429	0	0	0	1.585366	4.018547	1.089918
653:446602-446604	0	0	2.150538	0	0	0	0.853659	1.388889	1.088435
653:446642-446644	2.272727	5.882353	0	4.347826	5.263158	7.142857	0	28.571429	0
653:446653-446655	2.631579	0	1.785714	5.263158	0	0	0	0	0
653:446714-446716	0	2.173913	1.111111	0	0	5.263158	3.358209	1.923077	4.64135
653:446726-446728	0	2.040816	2.12766	3.846154	0	0	0.638978	1.578947	0.316456
653:446733-446735	3.571429	5	1.052632	0	0	0	2.875399	1.570681	2.821317
653:446763-446765	0	3.529412	1.680672	0	0	0	0.634921	0.520833	1.269841
653:446814-446816	5.504587	2.362205	1.913876	3.076923	2.272727	6.896552	2.309059	3.452381	1.153846
653:446829-446831	0.775194	1.360544	1.185771	0	0	0	0.881834	0.950119	1.146132
653:446869-446871	6.164384	2.013423	2.238806	0	1.666667	2.439024	2.826855	1.086957	3.458213
653:446880-446882	0	1.37931	2.631579	1.041667	8.196721	4.347826	2.557319	0.724638	2.509653
653:446943-446945	0	0	0.46729	2.631579	1.612903	0	5.555556	6.584362	10.169492
653:446955-446957	1.980198	2.325581	1.183432	4.545455	0	0	0	8.333333	0
653:446962-446964	4.761905	1.298701	4.268293	6.666667	0	6.666667	3.846154	4	0
653:446992-446994	2.898551	1.388889	2.189781	0	0	0	0	0	0
653:447058-447060	11.538462	3.703704	1.923077	9.090909	7.692308	12.5	5.263158	0	0
653:447181-447183	2.857143	2.857143	1.515152	0	0	0	0	0	0
653:447188-447190	0	2.777778	4.477612	0	0	0	0	0	5.555556
653:447217-447219	2.5	6.666667	2.325581	5.882353	0	9.090909	0	0	0
653:447268-447270	8.62069	0	0	5.555556	0	9.52381	0	0	0
653:447283-447285	0	0	2.912621	0	5.714286	0	2.173913	0	0
653:447322-447324	1.315789	3.571429	3.418803	3.225806	2.325581	3.571429	4.347826	0	0
653:447333-447335	0	3.333333	4.065041	17.647059	8.695652	6.25	4.347826	0	0
653:447396-447398	4.210526	2.105263	2.173913	0	0	0	0	3.125	2.5
653:447408-447410	1.075269	1.075269	3.703704	0	0	0	3.846154	0	4.545455
653:447415-447417	3.125	2	5.185185	2.631579	0	8.333333	7.692308	0	4.347826
653:447444-447446	2.919708	3.311258	3.144654	6.122449	0	0	0	0	4.166667
653:447495-447497	2.51046	2.352941	2.479339	0	3.278689	3.076923	0	0	4
653:447510-447512	1.075269	1.718213	2.015113	0	1.234568	3.030303	0	0	0
653:447550-447552	5.860806	4.778157	4.207921	1.639344	8.641975	9.375	0	13.333333	7.692308
653:447561-447563	2.592593	2.826855	2.763819	1.709402	5.194805	5	7.142857	0	0
653:447578-447580	1.838235	2.389078	3.053435	2.4	2.666667	3.333333	0	6.666667	8.333333
653:447623-447625	4.918033	2.409639	1.923077	7.692308	4.761905	0	6.25	9.090909	0
653:447721-447723	4.672897	2.105263	2.336449	1.5625	4.166667	0	3.703704	0	3.571429
653:447736-447738	0.909091	0	0.892857	1.492537	0	0	0	0	0
653:447861-447863	0	0	2.739726	0	8.333333	0	0	0	0
653:447868-447870	2.777778	0	2.777778	4.166667	9.090909	0	0	0	0
653:447898-447900	0	0	1.333333	0	0	0	0	0	0
653:447963-447965	0	1.630435	1.470588	0.746269	0	2.352941	0	9.090909	0
653:448003-448005	0.515464	1.273885	1.900585	1.310044	1.234568	4.255319	0	0	0
653:448014-448016	1.219512	2.153846	1.833568	1.716738	1.204819	2.097902	0	0	0
653:448076-448078	0.447427	0.295858	0.677507	0.403226	1.604278	3.797468	0	8.333333	0
653:448190-448192	0	0	2.068966	0	3.225806	0	0	12.5	11.111111
653:448230-448232	1.408451	2.727273	2.830189	3.703704	4.347826	5.769231	0	0	9.090909
653:448241-448243	4.402516	2.521008	3.167421	6.779661	7.843137	3.508772	0	0	18.181818
653:448304-448306	0.722022	0.956938	0.712589	0.793651	0	2.020202	3.108808	2.10084	4.477612
653:448316-448318	0.8	1.886792	1.259446	0	2.150538	0	1.012658	1.209677	1.408451
653:448323-448325	2.892562	2.293578	2.729529	1.6	5.494505	2.325581	3.282828	1.593625	4.788732
653:448353-448355	1.22449	0	0.534759	0	0	2.409639	0.510204	0.401606	1.133144
653:448404-448406	1.183432	0	2.307692	0	1.960784	3.636364	4.556962	1.976285	3.672316
653:448419-448421	3.773585	2.352941	4.093567	1.851852	2.564103	3.030303	1.025641	1.185771	1.983003
653:448459-448461	2	6.25	7.142857	4.166667	7.142857	0	10	7.142857	0
653:448470-448472	0	14.285714	6.25	25	10	0	12.5	7.142857	0
653:448531-448533	0	2.777778	1.333333	0	0	8	3.184713	2.298851	3.71517
653:448543-448545	4.444444	2.272727	2.666667	4.347826	0	0	0	1.119403	0.793651
653:448550-448552	3.703704	5.660377	10.869565	0	4.545455	8	2.279202	3.284672	1.319261
653:448580-448582	1.470588	0	0.952381	0	0	6.896552	0.854701	1.838235	0.533333
653:448631-448633	1.785714	2.255639	2.941176	0	2.272727	11.428571	4.05954	1.737452	2.900552
653:448646-448648	2.158273	1.212121	1.214575	2.631579	3.333333	0	1.373626	1.919386	1.823282
653:448686-448688	2.777778	3.012048	3.773585	0	1.587302	5.128205	4.768583	3.508772	4.726736
653:448697-448699	5.769231	3.448276	5.185185	7.894737	0	4.878049	2.080444	1.761252	3.120357
653:448772-448774	1.886792	2.325581	0.689655	0	0	0	0	0	0
653:448779-448781	2.777778	2.409639	4.964539	5.882353	2.857143	0	5.128205	0	0
653:448809-448811	2.061856	1.315789	1.612903	0	3.333333	0	0	4.545455	3.125
653:448860-448862	3.773585	0	3.030303	9.090909	0	0	0	3.846154	2.884615
653:448875-448877	0	0	1.538462	0	0	0	2.222222	9.090909	3.896104
653:448988-448990	0	0	0	0	0	0	3.846154	16.666667	10.638298
655:297069-297071	8.333333	8.333333	3.333333	0	16.666667	20	7.347254	4.972376	5.495495
655:297075-297077	8.333333	14.285714	6.666667	14.285714	0	20	10.054138	17.439294	9.459459
655:297081-297083	0	14.285714	3.225806	0	0	20	6.960557	9.292035	24.343891
655:297092-297094	18.181818	20	0	12.5	28.571429	14.285714	8.443067	18.322296	31.103074
655:297098-297100	0	9.090909	2.941176	37.5	14.285714	14.285714	10.363496	20.750552	11.121157
655:297109-297111	7.692308	20	3.030303	42.857143	14.285714	14.285714	11.363636	12.351544	10.147601
655:328175-328177	0	0	0	0	0	0	0	0	0
655:328477-328479	5.263158	0	5.882353	0	0	0	0	0	0
655:328497-328499	0	0	0	0	0	0	0	0	3.296703
655:328502-328504	0	0	0	0	0	0	0	0	3.333333
657:58412-58414	37.5	44.444444	84.210526	83.333333	60	100	67.307692	23.655914	26.984127
657:58420-58422	37.5	52.631579	95	83.333333	60	100	71.052632	25.773196	26.984127
658:230313-230315	0	0	0	0	0	0	1.515152	0	1.639344
658:230329-230331	8.333333	37.5	50	16.666667	0	16.666667	8.571429	3.703704	1.449275
660:98175-98177	1.724138	2.325581	1.626016	2.702703	0	4.166667	4.761905	0	0
660:98196-98198	1.470588	1.612903	4.678363	0	0	0	0	0	0
660:98200-98202	1.298701	0	0.588235	0	0	0	0	0	0
660:98263-98265	1.851852	1.111111	0	0	3.846154	0	0	0	0
660:98325-98327	1.408451	0	0	0	0	0	31.521739	0	0
660:98346-98348	5.128205	2.173913	3.092784	0	5	10	0	0	0
660:98350-98352	5	2.272727	1.190476	0	0	0	0	0	0
660:98413-98415	0	2.325581	1.149425	0	0	0	0	0	0
660:98475-98477	0	2.040816	3.157895	0	0	0	0	2.857143	0
660:98500-98502	3.225806	1.923077	2.380952	9.677419	7.142857	0	1.020408	0	0
660:98507-98509	0	0	1.351351	0	5.882353	0	0	0	11.111111
660:98563-98565	4.166667	0	0	0	0	0	1.111111	0	0
660:98625-98627	0	3.225806	0	0	0	0	0	0	0
660:99013-99015	2.857143	0	0	0	0	0	0	0	0
660:99074-99076	0	0	1	11.764706	0	0	0	0	0
660:99095-99097	1.492537	0	1.818182	0	0	0	4.166667	2.325581	0
660:99099-99101	1.492537	1.960784	0.917431	0	13.043478	0	0	0	0
660:99162-99164	1.351351	0	0	2.857143	0	0	1.754386	0	3.947368
660:99224-99226	3.448276	5.405405	0	0	0	0	0.854701	0	1.851852
664:115841-115843	5.555556	0	0	0	0	0	0.840336	0	0.700935
664:115857-115859	0	0	0	0	0	0	0	0	0.2331
664:115879-115881	0	0	0	0	0	0	0.504202	0	0.699301
664:115883-115885	0	0	0	0	0	0	0.336134	0	1.635514
668:124846-124848	2.666667	2.985075	0.970874	0	0	0	0	0	25
668:124848-124850	4.347826	0	0	0	0	0	0	0	57.142857
668:124962-124964	4.255319	3.529412	8.219178	5.882353	0	0	1.298701	3.076923	8.77193
668:124966-124968	5.555556	3.529412	2.758621	0	0	0	0	0	1.136364
668:124968-124970	3.409091	2.469136	5.479452	6.25	0	0	0.729927	0.242718	0
668:124997-124999	2.985075	1.136364	0.806452	3.333333	0	4.166667	2.919708	0.242718	0
668:125107-125109	0	0.714286	2.424242	6.666667	0	0	1.470588	0.724638	0
668:125182-125184	1.785714	1.183432	5.555556	1.5625	0	4.166667	0	8.695652	0
668:125199-125201	0	1.428571	0.819672	3.773585	0	5.263158	0	0	0
67:681507-681509	0	0	0	0	0	0	0.425532	2.380952	0.42735
67:681510-681512	0	0	2.439024	0	0	0	1.276596	2.380952	0
67:681516-681518	0	3.703704	0	0	0	0	0.854701	2.380952	1.276596
67:681540-681542	0	3.703704	3.333333	0	0	0	0.425532	2.380952	0
67:681545-681547	0	0	0	0	0	0	0.851064	2.380952	1.702128
67:681571-681573	0	0	0	9.090909	0	0	0.851064	2.380952	1.282051
67:681580-681582	3.333333	5	1.754386	14.285714	0	0	3.061224	17.647059	8.695652
67:681594-681596	0	0	0	0	0	0	0	0	0
67:681611-681613	0	0	0	0	0	0	0	0	1.351351
67:681620-681622	0	0	0	0	0	0	0	0	0
67:681630-681632	0	5.263158	0	9.090909	0	0	0	0	0
67:681633-681635	5.128205	0	0	0	0	0	1.010101	0	0
67:681673-681675	0	7.407407	1.612903	0	10	0	0	4.347826	0
67:681815-681817	0	0	6.122449	0	0	0	0	0	0
67:681817-681819	0	0	2.040816	0	0	0	0	0	2.666667
67:681861-681863	0	0	0	0	7.692308	0	0.952381	0	0
67:681873-681875	7.407407	0	4.081633	0	5.555556	0	0.952381	0	0
672:360340-360342	0	6.666667	7.142857	0	0	0	18.75	0	0
673:146742-146744	0	0	0	16.666667	0	0	2.090357	0.915332	1.816295
673:146751-146753	0	3.846154	0	0	0	0	2.424242	1.676829	1.817238
673:146753-146755	0	3.703704	0	0	0	0	1.888065	2.59344	1.50493
673:150645-150647	0	0	0	0	0	0	0.235571	0.364742	0.871632
673:150654-150656	0	0	1.851852	5.555556	0	0	0.319808	0.729483	0.752773
673:150661-150663	0	0	0.854701	0	0	0	0.156894	0	0.554017
673:150766-150768	8.108108	7.54717	6.015038	0	0	0	0.372622	0.486914	0.732899
673:150774-150776	0	1.960784	1.515152	10	0	0	0.745537	0.488103	0.870598
673:150788-150790	0	0	2.112676	0	0	0	1.020408	1.947657	0.59312
673:150805-150807	0	1.818182	0.775194	0	11.111111	0	0.871314	0.609013	1.107157
673:150828-150830	0	0	0	0	0	0	0.633179	0.6691	0.870253
673:150842-150844	2.777778	0	1.666667	0	0	0	0.608679	1.461632	1.977848
673:155187-155189	2.597403	1.818182	5.479452	0	0	0	5.873715	4.584041	6.97928
673:155209-155211	0	0	1.219512	0	0	0	0.923295	0.865513	1.463907
673:155217-155219	2.352941	0	2.061856	0	7.142857	8.333333	0.782918	0.34904	1.060071
